94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3,94,3,95,3,96,97,95,3,98,99,95,3,96,97,95,3
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100,101,102,103,100
